Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,JPM,V,UNH,HD,MA,PG,COST,AVGO,LLY,XOM,MRK,ABBV,PEP,KO,BAC,WMT,CRM,ADBE,NFLX,AMD,CSCO,TMO,ACN,MCD,ABT,LIN,ORCL,INTC,QCOM,TXN,NEE,AMGN,HON,IBM,CAT,GE,BA,GS,SPGI,BLK,NOW,ISRG,BKNG,LOW
2022-06-23,215.037845,43.872215,1001.880458,501.433923,308.579036,606.294694,294.268203,554.3469,83.568108,415.869896,452.187909,632.061932,463.972266,345.042005,178.277202,681.380173,133.614492,548.583416,127.68377,350.995396,629.164152,440.793034,50.2044,463.522798,533.194354,662.76262,310.090629,341.503178,222.190843,305.558788,286.457794,83.103444,89.269642,673.566424,215.035885,933.607453,667.438111,266.428494,282.80496,403.019188,282.357822,583.297515,299.993494,116.890613,453.725273,537.778595,378.489579,164.320263,114.536611,588.918817
2022-06-24,218.796462,43.107515,1004.321317,521.590168,313.599568,611.985482,297.323771,565.213117,85.075778,417.878826,453.481726,638.567244,467.952475,348.418335,180.804711,687.840511,133.964057,552.868782,126.313886,366.359587,627.847136,440.072044,50.921471,463.266851,544.554641,653.252265,315.416417,347.870984,222.878357,308.347352,294.781506,81.597576,89.625577,664.87249,217.351169,948.661637,671.712962,264.78869,285.393418,401.671785,286.45199,575.865686,298.497815,117.802054,452.866568,542.261157,366.911975,168.722069,115.234868,602.897184
2022-06-27,226.425505,43.693697,1027.487531,543.231639,313.364121,625.939679,303.5931,598.248086,85.885587,422.335283,460.090271,640.686613,475.355585,353.565817,180.678913,702.57165,135.631909,559.978338,128.411774,377.8451,634.737735,444.343544,51.263231,467.917251,558.623495,677.961409,320.381215,353.024986,225.645657,312.393761,298.800766,82.529884,91.129175,675.23452,219.717202,958.421251,692.944024,270.462451,291.703446,404.619783,292.68544,587.164833,313.424,122.0399,458.790688,544.093767,363.168362,172.388846,116.354135,611.251529
2022-06-28,224.767977,43.184411,1027.881411,536.785509,308.32763,629.888119,300.010214,598.429635,84.264963,418.982686,458.890834,630.073997,480.007062,354.262099,181.697798,692.57462,132.739995,561.465308,129.359528,374.855197,630.711102,449.100121,50.856602,465.059122,556.577286,672.313906,313.029446,350.912478,222.612805,310.715747,295.899516,83.237308,91.037827,669.549338,217.152774,969.81381,695.321032,268.460382,291.317604,406.298982,286.916598,583.408301,312.741082,120.909997,463.262219,539.698957,378.1973,178.484932,118.714602,610.529498
2022-06-29,228.219465,42.589531,1043.49981,544.220873,307.338143,620.166653,305.982202,597.695042,82.780853,412.705887,465.686486,637.436811,480.769758,353.487792,182.889393,690.27955,133.553016,561.436306,129.403073,381.6618,622.745716,452.644827,50.543343,461.640315,557.294556,676.980327,310.540197,354.01061,227.904989,312.379716,300.199996,83.93543,92.064364,658.345896,214.080364,978.844178,700.204284,272.091759,291.84972,410.877966,287.235677,583.694192,308.350377,122.246255,464.725344,546.238784,382.037758,187.041964,121.372448,609.625595
2022-06-30,225.310065,42.315331,1031.79198,531.782891,304.271005,621.215377,299.803262,587.332045,81.093594,413.004218,472.484699,635.238053,482.668711,345.116279,180.105417,682.261065,131.91055,554.456244,128.011767,374.499499,610.320635,448.851565,50.21263,466.076585,551.609618,673.856466,303.822781,348.29787,227.69155,304.415347,300.182547,85.148519,91.078043,656.672896,209.914257,969.1577,706.689643,267.145308,284.194512,409.184212,281.381565,589.798035,307.071807,117.510841,464.931435,543.179726,382.481764,185.621121,117.204599,614.617408
2022-07-01,229.679874,42.364159,1053.779125,519.341733,307.444506,604.864842,304.33104,584.456332,85.34982,418.660811,477.3817,638.845685,487.905237,353.270233,180.136997,705.262725,132.23421,566.3204,129.144775,381.741961,601.015069,451.810446,50.850551,470.20954,560.246338,693.829527,305.040683,354.373309,227.15676,307.87154,307.660238,85.699617,91.527617,652.979513,210.810293,983.952891,713.365194,269.991511,288.01215,413.839191,290.620145,594.009034,309.014527,118.425103,470.577559,561.115746,391.513292,189.040724,119.634711,624.280988
2022-07-04,228.953253,42.195763,1041.619605,504.65766,304.303956,604.821481,305.07085,576.829057,84.117983,419.514274,472.213606,645.885114,493.788444,348.922152,180.181367,705.386575,132.560529,563.180216,129.358492,385.269072,598.660767,445.36861,50.611238,471.313327,557.210293,701.866316,290.047853,351.221503,224.729841,301.885037,307.168979,86.0452,90.634232,650.839118,207.808458,974.326525,727.201732,273.720171,288.528689,414.175506,290.293172,604.225509,303.626544,118.5196,471.704903,548.489753,402.065077,191.238267,117.404221,627.198968
2022-07-05,231.518825,40.957708,1007.200997,502.780247,299.040791,636.869028,302.433996,581.022202,84.626872,412.157755,472.899988,649.257237,491.532373,347.08105,184.238966,713.325364,132.442352,560.371731,130.312892,392.870562,595.41017,445.079707,51.349569,470.384724,546.24085,724.323728,287.586107,352.059271,222.187599,302.549681,309.115383,84.484124,90.882756,662.854334,208.806594,979.882672,741.975118,275.92897,289.611295,418.07358,292.846456,607.646231,307.820538,118.898482,470.667968,555.484802,398.846122,185.426687,117.060691,625.797033
2022-07-06,238.760465,40.660644,1016.530455,505.393703,299.41084,638.972631,309.947289,591.818838,84.291613,422.376006,467.830439,662.920216,498.339583,351.265315,185.63773,718.78289,132.962423,568.603807,131.651931,402.261768,605.375585,444.761643,51.241249,471.218629,549.126889,739.500576,286.166089,356.331026,227.182767,311.616311,313.905828,86.785883,90.81572,662.43154,208.592796,997.082482,744.472847,277.764392,292.401369,427.849325,300.483422,613.070148,318.817464,121.203076,475.246311,556.043142,412.005925,190.10723,118.646739,638.207795
2022-07-07,239.484333,39.418417,1019.540762,509.846407,300.981114,650.679501,308.013674,589.846557,82.260494,423.721608,465.497555,658.913038,501.855843,348.977853,184.330937,707.012918,133.081189,577.062085,131.462333,406.115711,602.50242,446.152304,51.657841,472.767941,549.65144,733.982513,287.242488,359.607795,230.288682,312.379302,314.848928,88.847988,89.959928,650.915035,209.710091,1003.941379,737.771115,277.321004,293.252833,426.751286,298.378422,604.076533,314.020459,122.682657,479.055977,550.875395,404.359635,186.773016,118.923026,631.856766
2022-07-08,238.190051,39.497542,1021.343367,520.261723,302.452446,649.20749,309.307774,573.481285,82.850714,426.263644,470.682925,653.001514,501.330986,346.841373,183.368488,716.517173,137.721156,579.429942,133.74616,400.16098,600.896185,448.036007,52.385448,472.615961,547.734062,732.886385,293.466764,362.250991,229.538207,306.544759,316.141342,93.452796,90.667688,661.060903,208.468301,990.743163,736.328861,273.704435,293.958222,425.058674,297.816478,597.829768,323.335351,123.744106,477.284217,547.923446,407.123221,186.068855,120.613953,601.921247
2022-07-11,237.893598,41.105522,1023.833669,533.599831,303.405816,640.862016,311.738686,567.715493,81.687925,429.488199,469.17918,661.293003,505.458933,346.744272,184.766754,699.293615,139.196348,587.755765,134.636533,397.952922,580.97045,447.482339,51.760771,466.24738,544.994501,727.228786,295.158948,362.064946,226.274204,308.301582,310.010747,90.904194,90.351224,655.47608,208.661287,984.591773,737.967108,272.938834,290.41572,431.250253,299.483678,593.695276,320.951153,125.424308,480.921656,549.541218,407.254827,184.08563,120.04827,592.337268
2022-07-12,235.263503,41.119609,1032.98675,533.95213,309.74567,627.375494,311.163763,583.762773,82.554447,437.040459,476.954008,670.157072,503.485454,350.646428,187.836492,714.731384,139.913841,600.761751,137.080204,393.410708,587.01538,451.580123,52.044548,483.386044,551.744571,749.103612,291.066693,367.463374,230.902478,307.696238,310.730352,90.847535,91.36033,673.450962,210.098384,991.045771,763.205094,272.976165,291.814038,435.720937,303.498293,606.472191,332.133529,126.891371,489.333698,553.123752,423.011903,181.210799,122.045233,599.021347
2022-07-13,234.606047,42.49469,1045.93867,529.038568,311.082953,619.370648,314.028787,580.873413,82.812029,440.836373,477.665259,655.165073,508.453851,355.205952,188.588463,720.343819,140.745618,596.735068,139.950333,387.484282,590.054948,449.25066,52.250317,468.448148,551.343888,774.192646,291.027202,365.59553,228.745435,313.567292,313.731223,93.37981,92.464695,680.182966,212.998426,986.466858,759.46847,273.622214,297.359774,435.582048,303.023582,615.948194,333.957509,129.024153,491.712773,556.921151,426.95297,184.997654,123.542813,609.672744
2022-07-14,237.835619,42.411761,1044.991128,526.098937,315.620661,639.835468,316.236067,585.532488,82.07244,440.769098,479.861145,659.29314,513.192709,356.594126,188.343279,724.689451,141.431421,606.164177,141.062609,384.750442,588.587936,451.353111,52.811344,469.277895,548.769785,781.5304,284.409995,368.517005,231.628466,319.232482,316.523028,94.040222,91.716674,692.267875,213.481698,982.437533,791.879032,273.834287,297.701576,437.495822,303.668045,621.78019,329.194811,128.643383,496.681051,570.313906,422.165846,187.439076,124.067811,595.044582
2022-07-15,235.783063,41.05019,1027.836179,526.546277,311.919225,623.82764,310.823679,566.726309,80.628972,437.439734,480.351723,644.522174,503.0541,351.104932,185.233547,722.54318,142.499642,600.009154,141.111535,390.619574,590.847008,450.31554,52.690483,463.334014,538.750787,771.403412,279.326413,364.89553,226.889013,316.311582,314.935709,93.603771,90.234283,698.896042,211.875599,991.145242,783.961339,268.200131,293.049819,434.432561,302.263672,609.929187,330.975718,126.709429,491.513031,563.079044,399.75578,183.777388,121.748196,580.933423
2022-07-18,239.173931,41.979296,1045.047573,536.359677,319.588697,638.801916,323.67255,579.674782,81.968869,446.89103,486.861656,659.880602,511.858073,356.327004,186.644122,751.210954,144.017995,606.510267,144.031929,395.826663,617.271331,455.178545,52.828597,460.192497,543.516884,773.622649,281.060376,371.199716,231.338575,325.738973,323.737061,96.714394,92.015524,709.191091,212.445357,1011.332424,790.435513,276.954307,298.52731,438.752281,311.836379,614.541822,331.746098,127.305525,500.523979,572.018021,403.389034,190.504424,125.374096,603.354643
2022-07-19,238.964161,42.092461,1033.220244,552.771995,328.309846,645.670846,329.456636,571.994527,82.966473,454.414248,494.396579,684.075503,519.443803,360.960764,188.039352,756.532035,147.627872,612.809815,146.420913,398.235969,621.847545,458.186246,53.532216,466.420305,556.819698,765.713311,283.382739,377.368992,238.058908,332.953379,325.914165,98.300997,92.878351,727.165875,213.93872,1026.811779,813.055805,287.457271,303.74455,440.820243,318.827202,617.552745,335.91333,126.920552,514.088059,583.830776,406.479553,189.77996,130.028631,600.645597
2022-07-20,243.026935,41.833215,1038.879694,562.988808,331.605333,637.949126,325.984437,574.385834,83.495957,450.316789,499.557128,692.026922,516.141781,362.276234,186.242981,759.832355,150.160937,610.309599,147.781002,400.083364,610.31672,459.671907,53.687211,465.091558,551.904379,766.902932,277.757839,382.194599,237.401552,331.929029,318.384622,100.555629,93.563924,733.611378,215.42185,1018.108092,819.6749,289.750127,304.036212,437.142296,321.902434,612.612383,346.619591,129.123993,512.40457,582.906298,410.44221,193.12625,129.399889,607.489925
2022-07-21,246.378397,41.464757,1049.852898,554.585934,330.65487,630.37386,325.06432,578.593664,84.73792,442.84316,498.510951,678.558801,509.631632,364.534802,188.052319,747.742804,149.524562,610.774385,145.348987,409.366939,611.823007,459.159774,54.183964,466.933043,550.33332,763.401762,280.802226,379.662133,233.81067,326.325967,316.809786,101.689985,92.288637,713.534475,213.233092,1022.819835,810.051063,287.646131,301.968111,438.095969,320.94117,594.820307,332.238502,125.999418,502.85386,581.46706,405.757938,193.924288,128.683538,594.109733
2022-07-22,252.733658,41.749163,1086.475772,569.579825,336.9177,636.358029,329.465895,580.711017,86.492272,448.762146,506.272017,697.701092,515.333568,367.579673,190.558853,774.304677,152.136101,623.793455,149.335242,408.688284,612.27363,466.497549,55.52346,472.835786,560.871506,791.455382,281.862995,392.73944,240.038493,321.752287,323.471465,102.505511,93.933648,726.101422,219.132026,1051.319442,846.563728,296.859985,307.567963,443.988848,326.187663,589.183377,341.334718,128.19227,517.081562,595.450639,428.734271,200.235051,131.661469,610.22502
2022-07-25,245.721663,41.230845,1077.367061,543.965881,327.43366,625.595376,324.493188,551.691826,83.508048,437.700198,497.194963,689.131565,514.212925,360.872799,188.563625,755.615641,151.631228,607.933811,147.04664,395.216018,609.872929,454.736741,53.661557,459.203054,548.939321,778.200198,276.831381,386.857537,232.637347,315.824539,322.973661,101.08053,92.48159,724.268236,211.230702,1028.973087,843.083484,289.064353,301.536976,436.430634,325.490464,578.474666,334.626948,124.757803,512.054816,578.18741,431.570351,192.399623,131.035503,598.264585
2022-07-26,247.548453,41.291432,1072.694882,536.893933,324.921451,628.98363,318.572938,547.566206,82.32844,428.727207,500.730425,684.352473,511.266006,363.74122,186.804125,761.052442,150.842987,604.8833,145.923952,389.640041,621.936819,452.891503,54.11403,457.234619,555.356553,782.341239,275.104167,386.525975,233.197115,317.30234,320.185596,98.944421,92.122037,733.723638,212.211526,1006.720436,867.501012,294.111721,300.971953,438.63896,326.751346,579.083557,333.729496,123.794602,513.852497,577.215547,419.72086,194.214192,131.55649,557.272596
2022-07-27,253.037725,42.889096,1079.465135,558.225806,334.161036,651.804555,324.199983,557.630016,84.051184,446.858026,514.940832,703.50743,523.283272,375.992895,191.182474,771.070776,154.843261,617.225927,148.671508,384.152619,619.056534,462.055132,54.586177,461.406777,570.942512,832.80397,280.572378,400.04545,240.908142,317.326807,330.153287,101.885735,94.521407,758.68467,214.679554,1040.070168,883.397391,303.363361,314.375154,446.042342,334.243161,596.724202,337.735606,124.151191,522.551229,593.395506,426.246479,200.94534,137.739983,572.568535
2022-07-28,253.844424,42.46149,1082.90732,544.101284,336.402839,653.096074,323.926011,566.339799,82.968577,443.979234,516.273785,704.449481,528.905721,373.528208,192.981885,784.2559,157.690053,621.776289,147.901625,386.79627,608.850927,463.029754,54.319549,454.495985,569.669311,827.447337,281.974201,405.135002,242.892615,318.283607,331.070845,100.569597,95.719611,760.310262,216.094641,1034.183635,892.610272,306.054362,313.255779,452.045188,338.88193,594.380772,332.203002,125.20899,530.919611,592.286786,424.074619,204.444004,138.619826,570.96187
2022-07-29,250.06605,41.294799,1067.321578,527.516614,335.200973,651.929307,325.991346,558.937862,81.073361,444.721095,515.928927,697.980962,536.227904,373.161356,192.229239,793.260965,158.109888,616.80144,147.838046,385.309383,611.736751,463.922721,54.465813,451.855078,567.416057,836.8315,283.899654,402.163019,241.250727,320.741584,324.082906,101.552922,94.97171,740.620951,215.772404,1022.052548,897.158668,309.876312,308.999428,452.034164,343.263058,591.538341,336.386677,125.548918,527.714435,588.571151,420.245611,203.451205,138.06479,552.631564
2022-08-01,246.616446,38.852464,1076.864519,526.594813,337.763805,658.098143,329.910618,559.244353,82.68084,439.843788,511.21949,696.445288,536.612473,368.250762,191.046969,790.386338,159.49002,619.52432,146.389098,391.254368,591.307617,465.967612,54.24247,466.969237,571.518889,826.463988,282.225187,401.269659,239.943865,319.419573,323.49962,99.930443,94.858223,722.426543,215.321895,1014.159892,891.99737,307.882793,309.102715,449.078583,344.366446,587.583646,327.812698,125.898941,528.317225,584.398744,409.027893,204.044413,137.336436,554.400418
2022-08-02,248.193377,39.334832,1111.037903,541.166199,341.936262,662.556171,334.185592,564.998192,83.115804,437.287267,513.375108,696.797317,536.38462,372.498964,193.894049,801.281767,154.271078,619.19069,145.970563,397.001559,600.137277,466.209379,54.978582,462.144122,565.274551,808.138799,279.515841,400.90857,240.407883,320.153281,324.49682,101.690825,94.825442,721.738709,216.787752,1018.397164,898.728837,309.199915,310.472404,448.546648,343.193804,588.65596,329.107764,127.896795,529.662243,585.662377,402.685412,202.30233,138.207576,546.89645
2022-08-03,247.902189,40.291714,1087.70919,536.269946,338.35981,654.639902,341.493047,569.069712,83.298649,440.230168,509.600729,701.800347,538.632534,375.339374,193.192799,803.71171,158.986547,627.470859,145.936834,399.455353,601.400553,463.040862,54.292248,459.53547,572.919206,819.231023,287.910014,404.884044,242.496562,328.034848,321.962293,102.529694,95.814556,731.469843,220.912501,1032.749882,873.903017,311.464055,308.048345,447.698255,347.747982,598.657806,333.711726,126.97892,535.207621,583.307658,391.65486,204.820193,137.401,544.9857
2022-08-04,244.686738,41.080027,1112.455882,552.305408,343.692321,656.230358,343.445182,573.344114,85.220301,441.041997,516.233693,696.502719,532.119096,381.174067,194.243392,804.1241,159.443216,629.505236,149.452488,402.081653,607.952951,462.598465,54.812978,441.476027,576.067704,828.678146,291.445651,411.508521,242.94147,331.585253,327.191315,105.398369,96.087035,734.869944,226.235902,1030.672257,895.069548,316.501371,307.34728,446.411892,347.442191,595.694942,339.835003,127.843293,538.046161,585.185048,397.348059,203.162493,136.903084,546.817939
2022-08-05,247.797117,40.842906,1155.879417,557.818412,343.693297,655.128153,347.302151,565.111143,85.739751,439.406535,516.805344,691.177384,536.811584,384.462625,194.956662,819.396194,164.714873,625.793771,150.515949,400.89042,612.54316,461.107698,55.272822,455.561903,584.106501,843.992859,289.62277,410.405263,242.532853,332.409273,330.502917,106.342393,96.54716,752.957521,225.511674,1048.618078,888.121666,323.216755,309.750737,447.76866,349.642198,586.845292,340.177676,129.982344,537.275137,596.281552,382.979701,207.495863,140.957652,546.057027
2022-08-08,252.504143,40.812483,1168.34721,571.875795,352.966936,664.170465,350.192224,562.496439,87.809547,441.347767,525.140404,702.843982,544.050108,391.146806,196.183419,836.289401,164.767687,631.77735,150.033301,415.530661,608.602355,459.719654,56.650603,455.041732,596.461167,846.299718,295.134404,414.208676,246.568774,333.915623,338.717046,106.968658,97.516346,767.431253,223.632665,1088.812768,892.165912,331.292011,315.266768,447.341504,348.448681,573.231285,336.18295,132.159862,540.371185,605.858134,400.602672,213.505675,144.242405,544.40622
2022-08-09,248.293794,39.217606,1163.505836,582.04415,350.554254,672.356671,344.994413,565.398804,85.54678,434.751997,523.159203,694.717313,545.516976,394.884548,196.506555,825.377865,158.806068,631.302534,151.183019,411.259303,608.622097,457.512944,56.648019,440.38929,591.84941,850.99595,297.068022,413.971897,243.173506,325.739698,338.637963,107.622782,97.226627,762.665249,223.811127,1087.418577,893.15167,324.153115,315.263075,446.339877,341.404368,573.864819,342.005493,129.922994,534.240912,605.372538,387.507748,213.338342,144.223432,553.909731
2022-08-10,247.70503,39.538983,1155.553811,550.8697,353.812637,694.133738,343.745381,566.417967,86.59561,438.942013,525.308984,694.531884,554.008611,396.334499,198.968735,822.405261,156.838446,633.241461,152.885427,410.224409,602.020053,460.180208,56.21872,430.131072,592.829509,871.856622,292.085358,411.930752,246.617435,334.796274,339.616072,106.598642,97.926998,771.669701,224.012776,1070.900036,904.319426,327.453115,314.090632,446.018579,341.111441,569.029855,347.147104,129.865791,534.575817,602.097125,397.086093,210.583722,143.074626,553.038032
2022-08-11,242.197788,39.490623,1162.285853,539.231102,343.605134,679.378329,340.580721,559.577047,85.357486,437.109893,526.142426,685.295417,554.532943,396.561543,196.270843,818.16428,157.132051,624.255174,151.133503,410.898172,592.965675,454.068869,55.25157,414.626361,586.659256,862.396586,296.895152,401.795835,242.027223,328.946353,331.331658,105.300411,96.819378,761.257966,223.677048,1048.423517,878.822981,323.036877,316.147039,443.832531,335.221145,567.885699,344.464655,129.583643,525.771586,596.438747,402.264384,204.635629,142.407393,563.72589
2022-08-12,236.288759,38.34665,1152.53367,530.974588,341.621151,676.342501,336.167228,548.600431,82.849193,436.157974,523.888553,673.409313,553.385627,391.813406,194.090042,800.861207,157.148278,628.727426,147.51177,417.893598,590.322083,447.004804,53.873044,424.39004,580.529346,839.952468,294.849174,393.642228,239.933449,323.573197,329.558872,106.537196,95.195843,755.304512,221.627126,1034.782059,870.338395,323.146506,310.263522,439.521718,320.74957,577.346416,333.161062,127.063639,523.262664,591.245313,400.73604,201.703248,139.974962,564.58971
2022-08-15,236.167257,39.187389,1153.383836,538.027758,344.379533,665.687226,339.76212,552.0737,83.327655,436.632496,525.914756,676.482853,548.747525,392.930969,194.573665,804.615182,158.738693,621.776559,148.018821,426.580039,589.920816,449.03106,53.700918,426.407978,584.462993,852.912441,302.891126,394.289403,239.972716,331.862282,329.378156,110.960507,95.528435,761.464902,224.137369,1045.682775,876.530896,326.275972,311.931118,442.719002,321.319625,579.505035,336.193638,124.596086,521.705723,596.157887,392.788473,201.023101,138.499768,549.037553
2022-08-16,225.856897,37.170266,1104.232755,527.471948,337.214962,644.693118,326.553691,542.17141,81.400754,421.22436,516.096994,653.551517,536.038774,386.289342,189.734799,761.149828,156.501958,603.156717,143.219789,419.819978,564.668021,439.120385,52.608403,423.283389,576.79468,826.188137,286.555674,387.961194,235.279148,322.680346,324.15116,108.395022,92.952079,761.836823,215.068632,1001.266978,838.473282,322.880842,303.855489,434.058746,312.957061,560.059109,325.445761,119.336008,509.104444,574.018336,391.250061,191.589284,135.789448,543.175205
2022-08-17,229.436369,37.018334,1122.106896,532.83367,343.090885,652.862097,328.845671,539.72615,81.696079,419.683859,521.175943,665.105944,539.676335,390.090182,193.439123,767.289042,155.146657,616.199689,146.361206,420.42185,573.59801,438.488137,52.061,431.499723,579.555941,830.769856,293.239937,390.707408,239.366772,323.141554,324.890448,107.423577,93.96677,778.046817,216.010331,1022.796941,849.760278,328.42124,305.471234,440.70123,317.736921,559.355881,322.305229,117.844511,518.106675,578.380773,390.239418,191.148563,137.096172,551.723982
2022-08-18,230.474479,36.900292,1116.65877,516.477962,342.050589,653.224451,325.19297,532.765223,83.637916,421.020497,514.274929,671.793856,539.718314,392.099426,193.652912,781.120902,153.625389,605.36256,144.603813,419.525383,576.698234,442.84647,52.334658,431.517445,581.690727,828.562028,295.387668,391.039351,241.046761,325.112673,329.608881,109.185728,93.678701,784.110155,213.235865,1017.420972,872.192401,335.467704,301.593726,440.843221,311.216698,564.399086,319.062161,117.045094,522.561385,586.162947,393.179714,187.199331,136.605373,542.10466
2022-08-19,233.310403,36.90769,1087.57055,516.256725,338.830511,641.192997,322.380807,542.607919,82.283792,422.125945,510.639221,678.326621,535.962667,387.823304,191.208277,775.538471,156.966279,599.775513,143.661982,412.993236,574.407266,444.265641,52.057866,423.959987,587.253527,827.150589,293.377343,391.461524,235.889709,325.891559,329.912939,107.90113,92.394551,752.988455,213.180074,1025.770891,867.325908,334.537045,297.14967,436.431087,313.085843,559.899974,316.356421,118.484166,518.317677,586.380936,400.465435,183.741216,138.554067,540.556559
2022-08-22,233.756046,37.495744,1118.233608,537.836143,339.555489,649.792063,320.380656,549.145318,82.486391,427.580319,517.731889,681.98898,535.106306,383.367026,192.804472,794.341335,158.31486,599.946212,144.453925,421.039038,572.964729,446.179944,52.178209,427.79068,595.244311,811.480372,299.559186,396.534433,237.255919,315.030221,332.3222,111.812058,92.51232,770.340545,216.377039,1031.900237,867.227961,338.740534,299.753176,440.809404,317.968722,560.924361,315.721025,119.775458,528.894271,587.677898,412.091915,184.587418,139.098239,533.491875
2022-08-23,232.071132,37.342565,1103.612243,539.59573,341.165184,640.699968,325.71199,545.152059,81.818286,424.721093,515.660974,693.915503,542.872137,383.655022,193.483603,783.052307,155.251879,601.786427,145.593822,426.157565,579.106202,443.919815,52.395977,420.248458,600.637155,830.746983,300.708012,403.088798,238.195438,315.091438,332.388333,113.543145,92.330937,764.969855,215.409589,1036.639654,854.458328,343.79664,300.163762,439.201601,315.498845,555.950269,319.086358,119.86915,530.193245,581.172425,420.281457,184.67829,143.464658,530.131076
2022-08-24,229.234061,36.967969,1099.610535,532.72744,338.606024,632.582828,322.399116,528.321042,81.359527,424.028466,519.841217,690.443259,539.669567,381.421817,191.203235,795.639596,153.673822,603.547221,147.691493,428.22464,586.309638,441.342447,52.085316,423.406092,610.427755,823.345689,298.415163,404.130988,237.314353,314.430136,333.23694,113.91948,91.035019,760.112951,212.998127,1038.568574,831.09203,344.737116,295.040242,431.84738,318.336096,552.982278,318.311691,120.177061,525.004083,576.357728,428.364323,176.957336,141.274096,524.758676
2022-08-25,232.955273,38.55284,1121.890246,550.498346,342.688875,626.375841,320.232489,524.231003,83.529539,426.031027,519.16045,696.367749,544.561379,379.17408,188.899852,803.589709,157.199746,611.379677,147.936735,428.57149,581.23872,437.470628,52.167912,419.565591,617.854102,850.809626,296.496147,406.115465,235.699327,315.780667,340.690349,116.352451,91.55336,759.224996,216.148596,1040.993579,836.111913,347.03373,296.180024,431.87758,319.717824,561.485376,319.633927,118.137838,530.586877,579.545646,433.508457,186.444049,141.942284,528.916305
2022-08-26,232.945611,37.385683,1124.428354,540.387257,338.787924,639.366151,315.460842,514.518219,83.819693,421.828457,513.521327,696.738868,551.106285,373.984845,187.423098,803.045184,152.896099,607.604146,146.185142,438.25206,581.935533,440.060894,52.422909,402.908301,597.893052,852.398955,292.211304,403.873357,236.863573,315.029957,336.952343,114.978044,90.278948,750.686943,213.604233,1018.469277,815.942917,341.659958,297.755176,433.054122,314.698298,553.906402,318.330082,117.645825,523.066382,578.45757,423.743787,179.294314,141.429617,528.006397
2022-08-29,238.66799,37.721234,1125.650539,530.681074,337.407309,628.803949,319.940807,510.747906,83.325704,420.758425,520.85461,691.921187,549.531757,372.76771,189.936973,796.961262,154.94933,611.292641,147.112036,436.240997,592.634195,443.141955,52.210708,410.034447,605.085921,873.976214,292.630696,405.877799,239.307747,318.103843,337.876636,116.24762,90.714146,769.646121,214.889109,1023.093127,825.838692,340.673942,298.654513,437.175048,317.605862,566.131536,318.636099,120.062179,525.113969,579.891877,427.234818,181.348094,140.393164,522.962699
2022-08-30,237.05097,38.315138,1110.996076,542.031533,339.696464,631.184304,315.947254,515.557655,81.656122,421.488462,526.456652,683.592538,550.751408,371.252216,190.570328,789.780476,155.352998,608.055922,148.348451,438.875121,594.816729,445.949265,50.750587,403.066022,601.139113,863.280055,290.91829,401.525915,240.847952,325.825707,336.731944,119.183301,91.624508,758.640249,213.461053,1012.318623,801.321424,344.993922,296.573909,435.331425,311.361733,557.693506,320.69255,116.158913,524.159429,580.633009,427.077197,180.764704,138.797993,521.026704
2022-08-31,237.012981,38.642499,1105.512825,534.270598,339.418574,628.825175,316.192029,525.748505,81.366183,416.482001,527.705715,681.027188,548.692477,373.644417,196.478004,800.094214,155.60453,612.579498,149.69193,442.087083,590.684536,443.852621,51.039578,406.614638,598.946771,859.993943,299.188625,399.777777,240.918515,319.730168,343.807834,121.748383,91.341211,755.230233,213.594061,1015.142734,816.147433,342.662649,296.854463,441.006274,315.056064,551.518249,329.657894,115.02716,528.457181,578.84034,423.645276,183.557016,136.791338,533.659917
2022-09-01,235.895751,39.372277,1106.930026,535.051046,342.959336,612.421161,316.245248,525.672155,82.811292,423.722063,533.012301,690.854665,554.171978,375.193129,194.889014,797.380689,156.952147,616.357251,149.430494,445.143463,587.195546,451.857142,51.152444,398.308939,605.329609,878.625562,304.584459,403.873678,245.850448,317.451676,344.597619,119.666035,92.230656,776.041645,215.777435,1024.679302,808.917071,341.255246,292.780832,443.799322,314.064247,553.721605,334.458271,117.496527,535.1839,587.492975,422.292662,179.132381,136.547172,535.532599
2022-09-02,231.971263,37.171935,1068.635496,533.311775,339.845275,604.708325,320.555491,522.310105,81.665648,413.205772,514.124801,680.924796,546.50337,373.353217,194.634836,782.905592,151.384338,607.062778,146.70736,437.208748,592.40605,445.231599,50.25129,389.95316,599.52469,887.871656,304.674034,403.314436,243.262616,309.05708,341.108538,120.174573,91.46748,772.754905,212.335903,989.809146,805.054497,335.231588,288.951862,440.280385,306.445564,549.331715,333.905582,116.538117,528.410393,575.566696,419.287824,177.85523,135.41679,514.690579
2022-09-05,232.169513,39.915601,1094.25218,553.980325,349.710449,630.442094,329.929118,525.227756,83.561976,425.658777,525.074781,696.375105,554.356603,379.603919,200.270907,828.058052,151.77129,616.366719,148.769713,455.85427,613.712624,453.144518,50.904695,398.307252,610.102106,897.230206,312.765213,414.284891,250.767795,312.687508,353.16059,124.046744,93.902478,787.309953,218.506019,1019.365836,833.538009,342.112027,294.808246,446.776563,314.172757,560.970655,338.150443,119.416467,542.203689,596.209907,428.050401,183.94342,137.166242,507.22512
